_id,link,name,date,liked,review,isDead
66612c617ec0f3f056653518,https://asuratoon.com/1908287720-the-nebulas-civilization-chapter-46/,The_nebulas_civilization,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534b1,https://asura.nacm.xyz/8885177780-the-newbie-is-too-strong-chapter-70/,The_newbie_is_too_strong,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534b2,https://readmanganato.com/manga-bh979290/chapter-33,The_other_world_doesnt_stand_a_chance_against_the_power_of_instant_death,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665357c,https://mangakakalot.com/chapter/kd919432/chapter_87,The_peerless_soldier,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653558,https://readmanganato.com/manga-bl978868/chapter-143,The_portal_of_wonderlan,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653519,https://asuracomics.com/4102803034-the-priest-of-corruption-chapter-23/,The_priest_of_corruption,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f056653559,https://readmanganato.com/manga-ic985537/chapter-71,The_rebirth_of_an_8th_circled_wizard,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665351b,https://asuratoon.com/3882241996-the-regressed-demon-lord-is-kind-chapter-23/,The_regressed_demon_lord_is_kind,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665351c,https://asuratoon.com/1908287720-the-regressed-son-of-a-duke-is-an-assassin-chapter-25/,The_regressed_son_of_a_duke_is_an_assassin,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665351a,https://asuratoon.com/5588556462-the-reincarnated-assassin-is-a-genius-swordsman-chapter-37/,The_reincarnated_assassin_is_a_genius_swordsman,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f05665357d,https://readmanganato.com/manga-eq981551/chapter-86,The_reincarnation_magician_of_the_inferior_eyes,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534b3,https://manhuaus.com/manga/the-reincarnation-of-the-forbidden-archmage/chapter-29-5/,The_reincarnation_of_the_forbidden_archmage,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534b4,https://chapmanganato.com/manga-ig985463/chapter-23.2,The_reincarnation_of_the_strongest_onmyoji_these_monsters_are_too_weak_compared_to_my_youkai,2024-06-05T22:00:00.000Z,false,0,false
66612c617ec0f3f0566534b5,https://asura.gg/the-s-classes-that-i-raised-chapter-98/,The_s_classes_that_i_raised,2024-06-05T22:00:00.000Z,false,0,false
